-0.28845	0.930671	0.236065	-1.18338	-1.55967	1.39189	2.16009	-0.214957	1	0.179548	-1.04033	-1.26957	1.11949	1.82339	4.61877	-15	5.7747	15	-3.45077	-2.36742	0.400747	
-0.290574	0.942243	0.237842	-1.19363	-1.5722	1.40294	2.17808	-0.209208	1	0.174549	-1.01036	-1.23568	1.089	1.77398	4.40319	-15	5.77612	15	-3.33047	-2.15588	0.426056	
-0.292642	0.953591	0.239569	-1.20361	-1.58439	1.41368	2.19559	-0.203762	1	0.169504	-0.984815	-1.20225	1.05935	1.7261	4.20162	-15	5.75627	15	-3.22717	-1.96269	0.480921	
-0.294656	0.964696	0.241246	-1.21334	-1.59626	1.42414	2.21262	-0.198449	1	0.164698	-0.959964	-1.17004	1.03081	1.67946	3.99917	-15	5.726	15	-3.11772	-1.77999	0.531577	
-0.296617	0.975552	0.242876	-1.22282	-1.6078	1.43432	2.22919	-0.193246	1	0.160092	-0.935603	-1.13909	1.00328	1.63444	3.79626	-15	5.68863	15	-3.00448	-1.60567	0.568924	
-0.298527	0.98616	0.24446	-1.23207	-1.61905	1.44422	2.24532	-0.188167	1	0.155681	-0.911772	-1.10932	0.976729	1.59112	3.59559	-15	5.64547	15	-2.89157	-1.43909	0.593013	
-0.300386	0.996525	0.246001	-1.24107	-1.63	1.45387	2.26103	-0.183225	1	0.151461	-0.888535	-1.08065	0.951126	1.54945	3.39951	-15	5.59781	15	-2.78155	-1.27998	0.606123	
-0.302197	1.00665	0.247501	-1.24985	-1.64067	1.46326	2.27632	-0.178429	1	0.147425	-0.865943	-1.05305	0.926447	1.50938	3.20959	-15	5.54693	15	-2.67581	-1.12819	0.610717	
-0.30396	1.01654	0.24896	-1.2584	-1.65107	1.47241	2.29123	-0.173784	0.977817	0.143561	-0.84403	-1.02647	0.902669	1.47086	3.02685	-15	5.49399	15	-2.57499	-0.983559	0.608903	
-0.305677	1.02621	0.250382	-1.26674	-1.6612	1.48133	2.30575	-0.169292	0.95551	0.139861	-0.822818	-1.00089	0.879772	1.43382	2.85188	-15	5.43995	15	-2.47939	-0.845911	0.602358	
-0.307351	1.03566	0.251767	-1.27487	-1.67109	1.49002	2.31992	-0.164952	0.93391	0.136316	-0.80232	-0.976271	0.857733	1.39821	2.68499	-15	5.38558	15	-2.38906	-0.715036	0.592377	
-0.308981	1.04489	0.253117	-1.2828	-1.68074	1.49849	2.33373	-0.160763	0.913034	0.13292	-0.782538	-0.952596	0.836532	1.36399	2.52634	-15	5.33151	15	-2.30394	-0.5907	0.579948	
-0.31057	1.05392	0.254434	-1.29053	-1.69015	1.50676	2.34721	-0.156725	0.892889	0.129665	-0.76347	-0.929838	0.81615	1.33112	2.37593	-15	5.27823	15	-2.22391	-0.472652	0.56582	
-0.31212	1.06275	0.255719	-1.29808	-1.69934	1.51483	2.36036	-0.152835	0.873475	0.126546	-0.74511	-0.907976	0.796568	1.29956	2.23369	-15	5.22614	15	-2.1488	-0.360633	0.550564	
-0.313631	1.07139	0.256973	-1.30544	-1.70832	1.5227	2.37321	-0.149091	0.854789	0.123559	-0.727451	-0.886987	0.777767	1.26926	2.09949	-15	5.17553	15	-2.0784	-0.254384	0.534619	
